site1,site2,SxSx,SySy,SzSz,SySz,SzSy,SzSx,SxSz,SxSy,SySx
7,8,-0.11761131256495727,-0.11761131256495716,-0.11761131256495701,0.0,0.0,-1.9786689647860456e-17,-3.5019730171281793e-17,0.0,0.0
7,9,0.06069529702657797,0.060695297026577846,0.060695297026577784,0.0,0.0,-9.169809280385605e-17,3.804279076003239e-17,0.0,0.0
7,10,-0.0363651363332898,-0.036365136333289715,-0.0363651363332895,0.0,0.0,-7.948557177034354e-18,4.095573706563993e-17,0.0,0.0
7,11,0.03477793542629296,0.03477793542629288,0.03477793542629258,0.0,0.0,-1.561071133877835e-17,-5.711850212779127e-17,0.0,0.0
7,12,-0.0205914585106326,-0.02059145851063255,-0.020591458510632304,0.0,0.0,2.2960013881453967e-16,-1.7637851763971021e-16,0.0,0.0
7,13,0.024453007167877093,0.02445300716787724,0.02445300716787736,0.0,0.0,1.0206069388056516e-16,-2.333939993852917e-16,0.0,0.0
7,14,-0.012453762409770454,-0.012453762409770548,-0.012453762409770596,0.0,0.0,-2.0626099298589468e-17,9.23930833370782e-17,0.0,0.0
7,15,0.018206249537727662,0.0182062495377278,0.018206249537727773,0.0,0.0,2.078025929498975e-17,-1.357895458402314e-16,0.0,0.0
8,9,-0.17858876332659043,-0.17858876332659046,-0.17858876332659052,0.0,0.0,1.127062039616572e-16,-1.421727861307398e-16,0.0,0.0
8,10,0.06004504258422186,0.06004504258422194,0.06004504258422158,0.0,0.0,-2.9278540854792146e-17,1.5912191540529835e-16,0.0,0.0
8,11,-0.0648243921627816,-0.06482439216278162,-0.0648243921627813,0.0,0.0,1.148136219344259e-16,-1.623592753297043e-16,0.0,0.0
8,12,0.032807444442468595,0.03280744444246864,0.03280744444246837,0.0,0.0,-1.8984380040221183e-16,4.336808689942018e-18,0.0,0.0
8,13,-0.04095354402996343,-0.04095354402996348,-0.04095354402996342,0.0,0.0,1.5199159205531165e-16,-4.671556110696917e-17,0.0,0.0
8,14,0.01974754866066496,0.019747548660665026,0.019747548660665082,0.0,0.0,-7.52216079138654e-17,1.3688899460576748e-16,0.0,0.0
8,15,-0.029344155501335727,-0.02934415550133581,-0.029344155501335848,0.0,0.0,1.1379718239772074e-16,-1.3523050409504356e-16,0.0,0.0
9,10,-0.11628684508710874,-0.11628684508710874,-0.11628684508710893,0.0,0.0,-6.395437564948869e-17,9.22791574056725e-17,0.0,0.0
9,11,0.061327130912682805,0.06132713091268278,0.06132713091268267,0.0,0.0,5.673087867530402e-17,-9.825582188149884e-17,0.0,0.0
9,12,-0.034854976007312286,-0.034854976007312286,-0.034854976007312174,0.0,0.0,-2.291732342091235e-17,7.45931094670027e-17,0.0,0.0
9,13,0.03552032186523663,0.035520321865236626,0.03552032186523647,0.0,0.0,3.2173699468507344e-17,-8.917562868693274e-17,0.0,0.0
9,14,-0.017832417035139915,-0.017832417035139905,-0.01783241703513987,0.0,0.0,-2.6834003769016235e-17,6.818276412218216e-17,0.0,0.0
9,15,0.024792384120547187,0.024792384120547174,0.024792384120547052,0.0,0.0,5.141828803012505e-17,-1.116999288203191e-16,0.0,0.0
10,11,-0.1814683398667328,-0.1814683398667328,-0.18146833986673255,0.0,0.0,-1.0014639941977044e-16,1.0514728194035983e-16,0.0,0.0
10,12,0.05890223262369881,0.05890223262369881,0.0589022326236989,0.0,0.0,4.735930614688244e-17,-4.9422678406393916e-17,0.0,0.0
