node1,node2,energy,entanglement,error
0,15,0.0,0.952510059692252,0.0
1,15,0.0,0.981092728644396,0.0
2,16,0.0,0.9323281278917307,0.0
3,17,0.0,0.9670953940407827,0.0
4,18,0.0,0.9191032663157963,0.0
5,19,0.0,0.9586793287865376,0.0
6,20,0.0,0.9124517822810716,0.0
7,21,0.0,0.9558499282617088,0.0
8,22,0.0,0.9124517822810706,0.0
9,23,0.0,0.9586793287865386,0.0
10,24,0.0,0.9191032663157979,0.0
11,25,0.0,0.9670953940407833,0.0
12,26,0.0,0.9323281278917186,0.0
13,27,0.0,0.9810927286443951,0.0
14,27,0.0,0.9525100596922498,0.0
15,16,-6.416920491793622,0.5897031796957634,1.4432899320127035e-15
16,17,-6.416920491793618,0.9479918592036646,0.0
17,18,-6.416920491793618,0.7483837152609272,0.0
18,19,-6.41692049179362,0.9267115423920493,-2.220446049250313e-16
19,20,-6.416920491793646,0.8336666753416635,-1.1546319456101628e-14
20,21,-6.416920491793636,0.8891879089353237,-8.881784197001252e-15
26,27,-6.416920491793629,0.5897031796957652,-2.220446049250313e-16
25,26,-6.416920491793624,0.9479918592036438,-1.9984014443252818e-15
24,25,-6.416920491793623,0.7483837152609276,-1.5543122344752192e-15
23,24,-6.416920491793614,0.9267115423920538,-1.5543122344752192e-15
22,23,-6.416920491793651,0.8336666753416674,-1.354472090042691e-14
21,22,-6.416920491793636,0.8891879089352959,-1.2212453270876722e-14
