site1,site2,SxSx,SySy,SzSz,SySz,SzSy,SzSx,SxSz,SxSy,SySx
0,1,-0.21811901870242345,-0.21811901870242345,-0.21811901870242362,0.0,0.0,5.843776644517447e-17,2.243401516868614e-17,0.0,0.0
0,2,0.06629429503691778,0.06629429503691885,0.06629429503691762,0.0,0.0,1.8571841113590448e-14,-1.6163340197522524e-14,0.0,0.0
0,3,-0.07289452388112445,-0.07289452388112395,-0.07289452388112377,0.0,0.0,-3.6468332693939676e-14,3.8634460214348465e-14,0.0,0.0
0,4,0.03682083430920888,0.036820834309206435,0.036820834309207885,0.0,0.0,-1.5752481784259142e-14,8.186919024655293e-15,0.0,0.0
0,5,-0.04240098513897204,-0.04240098513897143,-0.04240098513897151,0.0,0.0,2.0533271263833974e-14,-1.6309002759395952e-14,0.0,0.0
0,6,0.02479238412052783,0.024792384120528095,0.024792384120527866,0.0,0.0,-1.979991691436478e-14,1.9629046651981064e-14,0.0,0.0
0,7,-0.02934415550189721,-0.029344155501897413,-0.02934415550189707,0.0,0.0,2.8303748234037585e-14,-2.8339743746164103e-14,0.0,0.0
0,8,0.018206249559863285,0.01820624955986337,0.018206249559863306,0.0,0.0,3.2780107296105643e-15,-2.5272549352729767e-15,0.0,0.0
0,9,-0.02216167293864798,-0.022161672938648076,-0.022161672938647837,0.0,0.0,-3.613781366165747e-15,2.982125180475692e-15,0.0,0.0
0,10,0.013906819707889007,0.013906819707888972,0.013906819707888884,0.0,0.0,-1.1869980909642863e-16,-1.3883886445034688e-16,0.0,0.0
0,11,-0.017574078565624218,-0.017574078565624218,-0.01757407856562409,0.0,0.0,1.3688052427629493e-17,8.252133785330296e-17,0.0,0.0
0,12,0.010594456935078038,0.010594456935078121,0.010594456935078187,0.0,0.0,-9.995151407926617e-15,1.1152645647272141e-14,0.0,0.0
0,13,-0.014221322441282509,-0.014221322441282613,-0.014221322441282677,0.0,0.0,1.2620113287731272e-14,-1.3472296195304878e-14,0.0,0.0
0,14,0.007314528182117253,0.007314528182117307,0.007314528182117438,0.0,0.0,-5.838103438182696e-15,6.633907832787056e-15,0.0,0.0
