site1,site2,SxSx,SySy,SzSz,SySz,SzSy,SzSx,SxSz,SxSy,SySx
0,1,-0.11966567648188187,-0.11966567648188187,-0.06081742103061906,0.0,0.0,0.0,0.0,0.0,0.0
0,2,0.08688087056807428,0.08688087056807428,0.03381854092296098,0.0,0.0,0.0,0.0,0.0,0.0
0,3,-0.039782013779485675,-0.039782013779485675,0.09704927870456728,0.0,0.0,0.0,0.0,0.0,0.0
0,4,0.036063376283424695,0.036063376283424695,0.015505785920378778,0.0,0.0,0.0,0.0,0.0,0.0
0,5,-0.03418116962266357,-0.03418116962266357,0.062152460365934165,0.0,0.0,0.0,0.0,0.0,0.0
0,6,0.020959947763346337,0.020959947763346337,0.08071298795351062,0.0,0.0,0.0,0.0,0.0,0.0
0,7,-0.02141365529923159,-0.02141365529923159,0.02139219121283896,0.0,0.0,0.0,0.0,0.0,0.0
0,8,0.020589520772281933,0.020589520772281933,0.07366057785832456,0.0,0.0,0.0,0.0,0.0,0.0
0,9,-0.01325911974027938,-0.01325911974027938,0.07240786303362315,0.0,0.0,0.0,0.0,0.0,0.0
0,10,0.01501222362398937,0.01501222362398937,0.018364949793097492,0.0,0.0,0.0,0.0,0.0,0.0
0,11,-0.013803791595545683,-0.013803791595545683,0.08809374321233093,0.0,0.0,0.0,0.0,0.0,0.0
0,12,0.008013638961315173,0.008013638961315173,0.06499877607481694,0.0,0.0,0.0,0.0,0.0,0.0
0,13,-0.010810679962029307,-0.010810679962029307,-0.004329187002317962,0.0,0.0,0.0,0.0,0.0,0.0
0,14,0.007256594161780789,0.007256594161780789,0.14628978124604453,0.0,0.0,0.0,0.0,0.0,0.0
1,2,-0.1904550849971799,-0.1904550849971799,-0.15865673976916406,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.07692790331705848,0.07692790331705848,0.0036164330779281766,0.0,0.0,0.0,0.0,0.0,0.0
1,4,-0.05287022493048123,-0.05287022493048123,0.00012704023137476405,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.05436446303731082,0.05436446303731082,-0.024467600770688762,0.0,0.0,0.0,0.0,0.0,0.0
1,6,-0.03293409296713212,-0.03293409296713212,0.004215755831199355,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0.03102979676195885,0.03102979676195885,-0.003444765762014532,0.0,0.0,0.0,0.0,0.0,0.0
1,8,-0.03139596853224315,-0.03139596853224315,-0.010947820648331963,0.0,0.0,0.0,0.0,0.0,0.0
1,9,0.01991616722038721,0.01991616722038721,0.002862523739709205,0.0,0.0,0.0,0.0,0.0,0.0
1,10,-0.02180663061740017,-0.02180663061740017,-0.004196792875898324,0.0,0.0,0.0,0.0,0.0,0.0
1,11,0.020746981524034785,0.020746981524034785,-0.006320396764951266,0.0,0.0,0.0,0.0,0.0,0.0
1,12,-0.011818744471524999,-0.011818744471524999,0.0014751233326859164,0.0,0.0,0.0,0.0,0.0,0.0
1,13,0.015786435489095564,0.015786435489095564,-0.004042929639060638,0.0,0.0,0.0,0.0,0.0,0.0
1,14,-0.010810679962029356,-0.010810679962029356,-0.004329187002317847,0.0,0.0,0.0,0.0,0.0,0.0
2,3,-0.09065615664949828,-0.09065615664949828,-0.021249484906959912,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.05357211787640479,0.05357211787640479,0.015363000042112246,0.0,0.0,0.0,0.0,0.0,0.0
2,5,-0.04280006290947306,-0.04280006290947306,0.04278890173992599,0.0,0.0,0.0,0.0,0.0,0.0
2,6,0.026741241588515326,0.026741241588515326,0.027505385326574785,0.0,0.0,0.0,0.0,0.0,0.0
2,7,-0.024717357789139954,-0.024717357789139954,0.013942358365131871,0.0,0.0,0.0,0.0,0.0,0.0
2,8,0.023635871774282703,0.023635871774282703,0.038544297091298,0.0,0.0,0.0,0.0,0.0,0.0
2,9,-0.015224635126591404,-0.015224635126591404,0.027851911416783465,0.0,0.0,0.0,0.0,0.0,0.0
2,10,0.016570934611335172,0.016570934611335172,0.011699908682451202,0.0,0.0,0.0,0.0,0.0,0.0
2,11,-0.015414955464156173,-0.015414955464156173,0.04165645948724286,0.0,0.0,0.0,0.0,0.0,0.0
2,12,0.00887129746466603,0.00887129746466603,0.026256439379357364,0.0,0.0,0.0,0.0,0.0,0.0
2,13,-0.011818744471524985,-0.011818744471524985,0.0014751233326858668,0.0,0.0,0.0,0.0,0.0,0.0
2,14,0.00801363896131518,0.00801363896131518,0.06499877607481674,0.0,0.0,0.0,0.0,0.0,0.0
3,4,-0.14534861220001344,-0.14534861220001344,-0.08988841394190807,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.09401870611351573,0.09401870611351573,0.01912599266126829,0.0,0.0,0.0,0.0,0.0,0.0
3,6,-0.04731405012401701,-0.04731405012401701,0.05945276489022808,0.0,0.0,0.0,0.0,0.0,0.0
3,7,0.04744162926699756,0.04744162926699756,0.0014547683340583595,0.0,0.0,0.0,0.0,0.0,0.0
3,8,-0.04268729930334351,-0.04268729930334351,0.039486972058398434,0.0,0.0,0.0,0.0,0.0,0.0
3,9,0.026460677226746075,0.026460677226746075,0.048153501150506525,0.0,0.0,0.0,0.0,0.0,0.0
3,10,-0.029832799438196278,-0.029832799438196278,0.00589304818336284,0.0,0.0,0.0,0.0,0.0,0.0
3,11,0.026757554948167346,0.026757554948167346,0.05104420306523972,0.0,0.0,0.0,0.0,0.0,0.0
3,12,-0.015414955464155548,-0.015414955464155548,0.04165645948724091,0.0,0.0,0.0,0.0,0.0,0.0
3,13,0.020746981524034112,0.020746981524034112,-0.0063203967649497475,0.0,0.0,0.0,0.0,0.0,0.0
3,14,-0.013803791595545322,-0.013803791595545322,0.0880937432123299,0.0,0.0,0.0,0.0,0.0,0.0
4,5,-0.16420742636150415,-0.16420742636150415,-0.11667272099001894,0.0,0.0,0.0,0.0,0.0,0.0
4,6,0.06942724446335091,0.06942724446335091,0.013648477846426938,0.0,0.0,0.0,0.0,0.0,0.0
4,7,-0.051664092452320856,-0.051664092452320856,0.0066665190684946935,0.0,0.0,0.0,0.0,0.0,0.0
4,8,0.05075847996490478,0.05075847996490478,-0.006713825228944243,0.0,0.0,0.0,0.0,0.0,0.0
4,9,-0.030219930317263877,-0.030219930317263877,0.014002687564655253,0.0,0.0,0.0,0.0,0.0,0.0
4,10,0.031399327976848884,0.031399327976848884,0.00047027811985576005,0.0,0.0,0.0,0.0,0.0,0.0
4,11,-0.02983279943819591,-0.02983279943819591,0.0058930481833630085,0.0,0.0,0.0,0.0,0.0,0.0
4,12,0.016570934611333823,0.016570934611333823,0.011699908682447087,0.0,0.0,0.0,0.0,0.0,0.0
4,13,-0.021806630617398504,-0.021806630617398504,-0.004196792875895828,0.0,0.0,0.0,0.0,0.0,0.0
4,14,0.015012223623988245,0.015012223623988245,0.018364949793092056,0.0,0.0,0.0,0.0,0.0,0.0
5,6,-0.09952515318333043,-0.09952515318333043,-0.030952053036806086,0.0,0.0,0.0,0.0,0.0,0.0
5,7,0.06379152065208177,0.06379152065208177,0.015263704653277116,0.0,0.0,0.0,0.0,0.0,0.0
5,8,-0.046870491945960456,-0.046870491945960456,0.04982871204547434,0.0,0.0,0.0,0.0,0.0,0.0
5,9,0.029544578101523708,0.029544578101523708,0.02669473214887976,0.0,0.0,0.0,0.0,0.0,0.0
5,10,-0.030219930317264134,-0.030219930317264134,0.014002687564655877,0.0,0.0,0.0,0.0,0.0,0.0
5,11,0.026460677226745992,0.026460677226745992,0.04815350115050818,0.0,0.0,0.0,0.0,0.0,0.0
5,12,-0.015224635126591723,-0.015224635126591723,0.02785191141678359,0.0,0.0,0.0,0.0,0.0,0.0
5,13,0.019916167220387658,0.019916167220387658,0.002862523739709595,0.0,0.0,0.0,0.0,0.0,0.0
5,14,-0.013259119740279726,-0.013259119740279726,0.07240786303362458,0.0,0.0,0.0,0.0,0.0,0.0
6,7,-0.1537413936804218,-0.1537413936804218,-0.10164253857214517,0.0,0.0,0.0,0.0,0.0,0.0
6,8,0.09338012499986899,0.09338012499986899,0.01832021453528493,0.0,0.0,0.0,0.0,0.0,0.0
6,9,-0.04687049194596004,-0.04687049194596004,0.049828712045475655,0.0,0.0,0.0,0.0,0.0,0.0
6,10,0.05075847996490403,0.05075847996490403,-0.006713825228944217,0.0,0.0,0.0,0.0,0.0,0.0
6,11,-0.042687299303343584,-0.042687299303343584,0.03948697205839884,0.0,0.0,0.0,0.0,0.0,0.0
6,12,0.02363587177428258,0.02363587177428258,0.03854429709129885,0.0,0.0,0.0,0.0,0.0,0.0
6,13,-0.03139596853224292,-0.03139596853224292,-0.010947820648332638,0.0,0.0,0.0,0.0,0.0,0.0
6,14,0.020589520772281926,0.020589520772281926,0.07366057785832572,0.0,0.0,0.0,0.0,0.0,0.0
7,8,-0.15374139368042675,-0.15374139368042675,-0.10164253857215817,0.0,0.0,0.0,0.0,0.0,0.0
7,9,0.06379152065208817,0.06379152065208817,0.015263704653274972,0.0,0.0,0.0,0.0,0.0,0.0
7,10,-0.051664092452323576,-0.051664092452323576,0.006666519068496669,0.0,0.0,0.0,0.0,0.0,0.0
7,11,0.047441629267002794,0.047441629267002794,0.0014547683340504804,0.0,0.0,0.0,0.0,0.0,0.0
7,12,-0.0247173577891457,-0.0247173577891457,0.013942358365132463,0.0,0.0,0.0,0.0,0.0,0.0
7,13,0.0310297967619664,0.0310297967619664,-0.0034447657620150043,0.0,0.0,0.0,0.0,0.0,0.0
7,14,-0.021413655299237777,-0.021413655299237777,0.021392191212835025,0.0,0.0,0.0,0.0,0.0,0.0
8,9,-0.09952515318333405,-0.09952515318333405,-0.03095205303681311,0.0,0.0,0.0,0.0,0.0,0.0
8,10,0.0694272444633507,0.0694272444633507,0.013648477846427826,0.0,0.0,0.0,0.0,0.0,0.0
8,11,-0.04731405012401767,-0.04731405012401767,0.059452764890224115,0.0,0.0,0.0,0.0,0.0,0.0
8,12,0.026741241588515863,0.026741241588515863,0.02750538532657159,0.0,0.0,0.0,0.0,0.0,0.0
8,13,-0.03293409296713248,-0.03293409296713248,0.004215755831200712,0.0,0.0,0.0,0.0,0.0,0.0
8,14,0.02095994776334674,0.02095994776334674,0.08071298795350589,0.0,0.0,0.0,0.0,0.0,0.0
9,10,-0.16420742636150504,-0.16420742636150504,-0.1166727209900204,0.0,0.0,0.0,0.0,0.0,0.0
9,11,0.09401870611351543,0.09401870611351543,0.019125992661268663,0.0,0.0,0.0,0.0,0.0,0.0
