site,Sx,Sy,Sz
0,0.0,0.0,-0.3837201313062053
1,0.0,0.0,0.005970711220075725
2,0.0,0.0,-0.1663979508741032
3,0.0,0.0,-0.23502754768451728
4,0.0,0.0,-0.053707976966104305
5,0.0,0.0,-0.18361624628901269
6,0.0,0.0,-0.20204796318019425
7,0.0,0.0,-0.06290578983969311
8,0.0,0.0,-0.20204796318018098
9,0.0,0.0,-0.1836162462890106
10,0.0,0.0,-0.053707976966184456
11,0.0,0.0,-0.23502754768451634
12,0.0,0.0,-0.16639795087408427
13,0.0,0.0,0.005970711220047276
14,0.0,0.0,-0.3837201313062069
