site1,site2,SxSx,SySy,SzSz,SySz,SzSy,SzSx,SxSz,SxSy,SySx
0,1,1.827285712804948e-05,1.8272857127693955e-05,-0.04030549749796067,0.0,0.0,-4.070947952934572e-15,2.696564382092522e-13,0.0,0.0
0,2,-0.21059047392024186,-0.2105904739202417,-0.21059047392023908,0.0,0.0,1.2083382993170371e-17,3.785218268469326e-17,0.0,0.0
0,3,-1.0516238728893273e-05,-1.0516238728596425e-05,0.02319624888232151,0.0,0.0,2.4827563517196667e-15,-1.5471128950200659e-13,0.0,0.0
0,4,0.06842040499502902,0.06842040499502912,0.06842040499502765,0.0,0.0,-2.170196163450952e-17,-1.4027895177744105e-16,0.0,0.0
0,5,2.019844976786656e-05,2.0198449767434006e-05,-0.044554612346955916,0.0,0.0,-4.5293502748794306e-15,2.977576690030129e-13,0.0,0.0
0,6,-0.06557298261717498,-0.06557298261717502,-0.06557298261713607,0.0,0.0,2.2562417038282783e-16,-7.98557330449712e-17,0.0,0.0
0,7,-1.0514507473227661e-05,-1.0514507473327916e-05,0.023196248882251025,0.0,0.0,1.950916401928558e-15,-1.5672250920857642e-13,0.0,0.0
0,8,0.039216270524536134,0.039216270524536245,0.03921627052452182,0.0,0.0,-1.0995832352670703e-17,-1.259097197475832e-16,0.0,0.0
0,9,1.8271238943616526e-05,1.8271238943414878e-05,-0.040305497497929076,0.0,0.0,-3.588304435000094e-15,2.6915642228703186e-13,0.0,0.0
0,10,-0.0343762396151978,-0.03437623961519819,-0.03437623961479458,0.0,0.0,-1.660250049362389e-16,-3.648495381237883e-17,0.0,0.0
0,11,0.016005845425071996,0.01600584542507221,0.016005845421545737,0.0,0.0,2.4509805633146974e-17,-3.118774877873922e-17,0.0,0.0
0,12,0.02728034940540676,0.027280349405407037,0.027280349404901906,0.0,0.0,-9.792843995933095e-17,9.49572033871005e-17,0.0,0.0
0,13,-0.011841253995234297,-0.01184125399523427,-0.011841882434373383,0.0,0.0,3.165341437956781e-17,1.0262432298210415e-17,0.0,0.0
0,14,-0.020464928470120186,-0.02046492847012016,-0.02046593736430322,0.0,0.0,2.842196862299538e-17,1.9077678269698222e-17,0.0,0.0
0,15,0.020697254372479667,0.020697254372479653,0.020697764617981933,0.0,0.0,-6.439911750542478e-17,-2.2412904135891007e-18,0.0,0.0
1,2,-1.1420122272890683e-05,-1.1420122272629161e-05,0.025190030983129087,0.0,0.0,-1.685386882037379e-13,2.516679759019092e-15,0.0,0.0
1,3,-0.1933979529514251,-0.1933979529514251,-0.19339795295139708,0.0,0.0,-9.842613924580961e-17,-5.598503364099167e-17,0.0,0.0
1,4,2.1536304875824983e-05,2.1536304875813003e-05,-0.047504201790020906,0.0,0.0,3.1678648194634506e-13,-4.527044143318541e-15,0.0,0.0
1,5,0.07361728198375536,0.07361728198375539,0.07361728198371612,0.0,0.0,-6.54471394613703e-17,5.650974438139667e-16,0.0,0.0
1,6,-1.4610533053307467e-05,-1.4610533053229485e-05,0.03222856786621062,0.0,0.0,-2.1544096259904967e-13,3.30105207786968e-15,0.0,0.0
1,7,-0.047901541731743234,-0.04790154173174321,-0.047901541731650135,0.0,0.0,9.582903632282202e-17,-2.1274078891396256e-16,0.0,0.0
1,8,2.298339697032894e-05,2.2983396970370895e-05,-0.050697931982483714,0.0,0.0,3.386975553593617e-13,-5.303415324133833e-15,0.0,0.0
1,9,0.0455986353009435,0.04559863530094369,0.045598635300784084,0.0,0.0,8.204439891726722e-16,-1.5041007760370087e-16,0.0,0.0
1,10,-1.5531210660043735e-05,-1.5531210660108563e-05,0.03426164224020285,0.0,0.0,-2.2984597638651927e-13,3.2033462471465207e-15,0.0,0.0
1,11,1.826960524501173e-05,1.826960524499395e-05,-0.04030549749699308,0.0,0.0,2.7028356847429074e-13,-3.710238600689993e-15,0.0,0.0
1,12,2.2981768273309546e-05,2.2981768273324498e-05,-0.05069793198237559,0.0,0.0,3.409118677217274e-13,-4.62831352641084e-15,0.0,0.0
1,13,-1.1433547665145143e-05,-1.1433547665269657e-05,0.025190031274741554,0.0,0.0,-1.6526039231903118e-13,-9.76106122259687e-16,0.0,0.0
1,14,-1.4628386509040488e-05,-1.4628386509250862e-05,0.03222857351101076,0.0,0.0,-2.1142912206249683e-13,-1.2355611517660013e-15,0.0,0.0
1,15,2.156252964266825e-05,2.1562529642775382e-05,-0.04750420056223785,0.0,0.0,3.116954613731989e-13,1.847041893626131e-15,0.0,0.0
2,3,6.572408890584778e-06,6.572408890354886e-06,-0.01449713474116521,0.0,0.0,-1.5348270887776552e-15,9.665126145984141e-14,0.0,0.0
2,4,-0.10667002975885738,-0.10667002975885743,-0.10667002975885219,0.0,0.0,-6.215680044552812e-17,1.6237739522253585e-16,0.0,0.0
2,5,-1.2623584543383689e-05,-1.2623584543066909e-05,0.02784563236113093,0.0,0.0,2.7915905378564065e-15,-1.8632389325159494e-13,0.0,0.0
2,6,0.052729514461858674,0.052729514461858785,0.05272951446183899,0.0,0.0,-5.284151565662653e-17,-2.895673053819422e-17,0.0,0.0
2,7,6.571328213071875e-06,6.5713282131280035e-06,-0.014497134741226197,0.0,0.0,-1.2032223316182675e-15,9.794216316837592e-14,0.0,0.0
2,8,-0.03505881661277062,-0.03505881661277073,-0.03505881661277686,0.0,0.0,-6.927958366380165e-17,1.6196596255114036e-16,0.0,0.0
2,9,-1.141909538692512e-05,-1.1419095386739335e-05,0.025190030983118415,0.0,0.0,2.2736171307080872e-15,-1.6827824896379166e-13,0.0,0.0
2,10,0.025717485793942303,0.02571748579394262,0.02571748579348168,0.0,0.0,1.8214497203539793e-16,-1.5637068037682198e-17,0.0,0.0
2,11,-0.011841880942985198,-0.01184188094298541,-0.01184188093856003,0.0,0.0,-9.520351827043805e-18,-9.305259335558447e-18,0.0,0.0
2,12,-0.02156300439309773,-0.021563004393097995,-0.021563004393061903,0.0,0.0,1.1579656616298357e-16,-1.5445748147581539e-16,0.0,0.0
2,13,0.008660188232475713,0.008660188232475687,0.008660994698147434,0.0,0.0,-3.568390629651884e-17,5.8757327965410855e-18,0.0,0.0
2,14,0.015001812214041127,0.01500181221404111,0.01500314783503511,0.0,0.0,-4.38217871409587e-17,8.1580065189415e-18,0.0,0.0
2,15,-0.015617709815295727,-0.015617709815295717,-0.0156183589611565,0.0,0.0,6.785708321193633e-17,-2.4222525097325484e-17,0.0,0.0
3,4,-1.2394371257951822e-05,-1.2394371257905019e-05,0.02733918090781673,0.0,0.0,-1.8233772388575334e-13,2.6210462199070297e-15,0.0,0.0
3,5,-0.1279164226015957,-0.1279164226015957,-0.12791642260157848,0.0,0.0,2.3400424871829463e-16,-5.310456956782557e-16,0.0,0.0
3,6,8.408525179939367e-06,8.408525179891757e-06,-0.01854788869391371,0.0,0.0,1.239289562111163e-13,-1.898485371069262e-15,0.0,0.0
3,7,0.0455986353009043,0.0455986353009043,0.04559863530088368,0.0,0.0,-4.613693536000093e-17,1.4643964294073783e-16,0.0,0.0
3,8,-1.3227188904382998e-05,-1.3227188904442115e-05,0.0291772071078769,0.0,0.0,-1.9490271919618327e-13,3.0614393579191494e-15,0.0,0.0
3,9,-0.04790154173160957,-0.04790154173160968,-0.047901541731531355,0.0,0.0,-5.834029449534438e-16,1.7083031447452622e-16,0.0,0.0
3,10,8.938378350555595e-06,8.938378350596223e-06,-0.019717944941910356,0.0,0.0,1.3203708248890675e-13,-1.9001539682259303e-15,0.0,0.0
3,11,-1.0514707223633404e-05,-1.0514707223611814e-05,0.023196248881903372,0.0,0.0,-1.5537235943269478e-13,2.1740047908992464e-15,0.0,0.0
3,12,-1.3226326586317114e-05,-1.3226326586323931e-05,0.0291772071078958,0.0,0.0,-1.9587127131906282e-13,2.7221649564193686e-15,0.0,0.0
3,13,6.572106549387329e-06,6.572106549361969e-06,-0.014497134740813367,0.0,0.0,9.673837318603147e-14,-1.3760588215038457e-15,0.0,0.0
3,14,8.408591193807108e-06,8.408591193707431e-06,-0.018547888693641656,0.0,0.0,1.2387317048567006e-13,-1.402675068743021e-15,0.0,0.0
3,15,-1.239406953025746e-05,-1.2394069530271288e-05,0.027339180907401305,0.0,0.0,-1.8254104326344374e-13,2.1298261018087772e-15,0.0,0.0
