node1,node2,energy,entanglement,error
301,302,-97.92415219615913,1.0000315948705398,-4.440892098500626e-15
302,303,-97.92415219615907,0.003138288925995117,0.0
303,304,-97.92415219615923,1.0000315948705167,-1.9984014443252818e-15
304,305,-97.92415219615913,0.13463599137826285,1.1102230246251565e-16
305,306,-97.92415219615918,1.000458937920409,-3.9968028886505635e-15
306,307,-97.92415219615931,0.040139513991975545,-1.9984014443252818e-15
307,308,-97.92415219615923,1.0004608084232434,-4.440892098500626e-16
308,309,-97.9241521961593,0.1348525844400503,7.771561172376096e-16
309,310,-97.92415219615923,1.0001201647088604,-1.1102230246251565e-15
310,311,-97.9241521961592,0.011223482199319389,-1.7763568394002505e-15
311,312,-97.92415219615901,1.0001201644678992,-1.1102230246251565e-15
312,313,-97.92415219615913,0.13485251207111898,5.551115123125783e-16
313,314,-97.92415219615914,1.000460760755668,0.0
314,315,-97.92415219615908,0.04013820316383124,-8.881784197001252e-16
315,316,-97.92415219615899,1.0004583369789684,-6.661338147750939e-16
316,317,-97.92415219615903,0.13457147299121658,-1.3322676295501878e-15
317,318,-97.92415219615887,1.0000022544712346,-3.3306690738754696e-15
318,319,-97.92415219615903,0.0002419812038580512,-1.3322676295501878e-15
319,320,-97.92415219615887,1.000002254471233,-6.661338147750939e-16
320,321,-97.92415219615883,0.1345714729912152,-2.4424906541753444e-15
321,322,-97.92415219615876,1.0004583369789692,-1.3322676295501878e-15
322,323,-97.92415219615891,0.040138203163780764,-1.9984014443252818e-15
323,324,-97.9241521961589,1.0004607607555787,3.3306690738754696e-16
324,325,-97.92415219615901,0.1348525120711604,-2.4424906541753444e-15
325,326,-97.92415219615889,1.000120164467996,-3.9968028886505635e-15
326,327,-97.92415219615883,0.011223482199318707,-1.7763568394002505e-15
327,328,-97.92415219615886,1.0001201647087632,-4.6629367034256575e-15
328,329,-97.92415219615879,0.13485258444000808,-4.440892098500626e-16
329,330,-97.92415219615876,1.0004608084233284,-1.1102230246251565e-15
330,331,-97.92415219615893,0.040139513992015104,-1.3322676295501878e-15
331,332,-97.92415219615897,1.0004589379203892,-3.774758283725532e-15
332,333,-97.92415219615908,0.13463599137827903,-2.4424906541753444e-15
333,334,-97.92415219615884,1.00003159487054,-2.4424906541753444e-15
334,335,-97.92415219615897,0.0031382889259934997,-1.9984014443252818e-15
335,336,-97.92415219615897,1.0000315948705167,-3.3306690738754696e-15
336,337,-97.92415219615904,0.13463599137827426,-4.440892098500626e-16
337,338,-97.92415219615881,1.0004589379204147,-8.881784197001252e-16
338,339,-97.92415219615901,0.040139513992104886,-2.4424906541753444e-15
339,340,-97.9241521961589,1.0004608084233193,-2.220446049250313e-16
340,341,-97.92415219615889,0.13485258444496437,0.0
341,342,-97.9241521961591,1.0001201647128748,-3.3306690738754696e-15
342,343,-97.9241521961591,0.011223482297334799,-1.7763568394002505e-15
343,344,-97.92415219615903,1.0001201645191315,-1.5543122344752192e-15
344,345,-97.92415219615887,0.13485252626944935,-1.3322676295501878e-15
345,346,-97.92415219615911,1.0004607701008603,1.6653345369377348e-15
346,347,-97.92415219615903,0.04013846034300421,-1.9984014443252818e-15
347,348,-97.92415219615917,1.0004584547643187,-1.3322676295501878e-15
348,349,-97.92415219615906,0.13458414469296182,9.992007221626409e-16
349,350,-97.92415219615908,1.0000084208493443,-3.1086244689504383e-15
350,351,-97.92415219615921,0.0008742064080240833,-4.440892098500626e-16
351,352,-97.92415219615911,1.0000084208493385,-2.886579864025407e-15
352,353,-97.92415219615921,0.1345841446929504,-4.440892098500626e-15
353,354,-97.92415219615923,1.0004584547643232,-1.7763568394002505e-15
