site1,site2,SxSx,SySy,SzSz,SySz,SzSy,SzSx,SxSz,SxSy,SySx
0,1,0.0447822179510121,-0.07425102647942072,0.04961538905908221,-0.040292835442687386,0.10302670769996289,0.02946768933760295,0.06129527769053418,0.11537689507511267,-0.004786404969832028
0,2,-0.0037127699113802468,-0.13384195634050833,0.05389498705025372,-0.13214482121235582,0.2287739153158206,0.08330786138969999,0.06555652505752853,0.2892006464278705,-0.04549934175195149
0,3,-0.050207498347285634,-0.07049162463147424,-0.025045493594905023,0.01551405300724034,0.11898392676399239,-0.029936641545673385,-0.06242435981489305,0.12786639419366175,0.053574217810708605
0,4,-0.1195654929345751,-0.027302317531911847,0.02203978066101351,-0.004644464098395009,0.034653889721843634,-0.11432982229279515,0.03588065262476173,0.07144771739333372,0.08223296984666434
0,5,-0.19356044548117254,-0.09670528725928071,-0.37153980053673036,0.2536883747090699,-0.029605520237131824,-0.08459149093970682,-0.4181762913031185,0.0016658857238262548,0.06622930301891733
0,6,-0.1382590078379281,-0.04233498867070351,0.01079893314531258,-0.02266667413718617,0.07849561804976152,-0.10027069110493739,0.013241944667107281,0.06013944297101702,0.07496685788181857
0,7,0.11577509745246352,0.05395883078793706,0.01822263334580658,0.01246486319883782,-0.062452266153473796,0.09130855523161024,0.021257354657031907,-0.07151995388800331,-0.058947574487399915
0,8,0.11490069661376456,-0.25133843922683285,-0.16754902580545894,0.08966446609894241,0.31795781963770825,0.10240448940342477,-0.24854306117374064,0.3547550582776642,0.008053049523205125
0,9,-0.11890681702554703,0.04689704618257612,-0.04898016511665045,0.054745206329119486,-0.05102307173674682,-0.09798294753841655,-0.07559283258296176,-0.032786264710259264,0.0450956761476214
0,10,0.03126052933880052,-0.07285260966446847,-0.24600604284825323,0.12698195206525786,0.017882805483141306,0.04637855981802312,-0.2694253748143596,0.12236235032868237,-0.13165834178952351
0,11,0.046181315660864156,-0.06474382975396063,0.045268918691256176,-0.023668632285963633,0.10955542326909057,0.03400574241131549,0.08004879435952429,0.11952428330787189,-0.05668948814323392
1,2,0.01712356732029187,0.3285353735300259,0.07571413604276994,0.11164407703993703,0.1716969355640832,0.03264728101486771,0.0030847905917019947,0.1063783934393742,0.05924024818816752
