site1,site2,SzSz,SxSx,SySy,SxSy,SySx,SzSx,SxSz,SzSy,SySz
2,6,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
2,7,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
2,8,0.01864664344203561,-0.03508187072215438,-0.11711593490616543,-2.0816681711721685e-17j,-9.367506770274758e-17j,-0.07479503649170793,1.734723475976807e-18,-1.6653345369377348e-16j,-0.015052675009562429j
2,9,0.01864664344203561,-0.03508187072215438,-0.11711593490616543,-2.0816681711721685e-17j,-9.367506770274758e-17j,-0.07479503649170793,1.734723475976807e-18,-1.6653345369377348e-16j,-0.015052675009562429j
2,10,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
2,11,0.07167231965541378,0.0169196686194401,0.07568280413013392,3.469446951953614e-18j,-8.673617379884035e-18j,0.08336181777298717,-1.9949319973733282e-17,0j,-0.004900910430995282j
3,4,-0.08507319168210803,-0.09557183013264964,-0.15645037821042246,3.469446951953614e-18j,3.469446951953614e-18j,0.018137144327876813,0.0,0j,-0.05513737852558971j
3,5,0.07167231965541378,0.0169196686194401,0.07568280413013392,3.469446951953614e-18j,-8.673617379884035e-18j,0.08336181777298717,-1.9949319973733282e-17,0j,-0.004900910430995282j
3,6,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
3,7,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
3,8,0.01864664344203561,-0.03508187072215438,-0.11711593490616543,-2.0816681711721685e-17j,-9.367506770274758e-17j,-0.07479503649170793,1.734723475976807e-18,-1.6653345369377348e-16j,-0.015052675009562429j
3,9,0.01864664344203561,-0.03508187072215438,-0.11711593490616543,-2.0816681711721685e-17j,-9.367506770274758e-17j,-0.07479503649170793,1.734723475976807e-18,-1.6653345369377348e-16j,-0.015052675009562429j
3,10,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
3,11,0.07167231965541378,0.0169196686194401,0.07568280413013392,3.469446951953614e-18j,-8.673617379884035e-18j,0.08336181777298717,-1.9949319973733282e-17,0j,-0.004900910430995282j
4,5,0.07167231965541378,0.0169196686194401,0.07568280413013392,3.469446951953614e-18j,-8.673617379884035e-18j,0.08336181777298717,-1.9949319973733282e-17,0j,-0.004900910430995282j
4,6,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
4,7,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
4,8,0.01864664344203561,-0.03508187072215438,-0.11711593490616543,-2.0816681711721685e-17j,-9.367506770274758e-17j,-0.07479503649170793,1.734723475976807e-18,-1.6653345369377348e-16j,-0.015052675009562429j
4,9,0.01864664344203561,-0.03508187072215438,-0.11711593490616543,-2.0816681711721685e-17j,-9.367506770274758e-17j,-0.07479503649170793,1.734723475976807e-18,-1.6653345369377348e-16j,-0.015052675009562429j
4,10,-0.05272931858693838,0.04101313584451406,-0.1230893591050301,-1.3877787807814457e-17j,-1.1102230246251565e-16j,0.04724518833911769,-4.85722573273506e-17,-2.0816681711721685e-17j,0.05472605498701045j
4,11,0.07167231965541378,0.0169196686194401,0.07568280413013392,3.469446951953614e-18j,-8.673617379884035e-18j,0.08336181777298717,-1.9949319973733282e-17,0j,-0.004900910430995282j
5,6,-0.02127364145956236,-0.019167631205638698,0.10901239737034721,-2.42861286636753e-16j,-2.0816681711721685e-17j,-0.04718568263831019,-1.734723475976807e-18,5.898059818321144e-17j,-0.007720843822217041j
5,7,-0.02127364145956236,-0.019167631205638698,0.10901239737034721,-2.42861286636753e-16j,-2.0816681711721685e-17j,-0.04718568263831019,-1.734723475976807e-18,5.898059818321144e-17j,-0.007720843822217041j
5,8,0.07169570544969966,0.016874772837396922,0.07565495349206917,7.28583859910259e-17j,4.85722573273506e-17j,0.0833396832242934,5.984795992119984e-17,-1.249000902703301e-16j,-0.004885764860203613j
5,9,0.07169570544969966,0.016874772837396922,0.07565495349206917,7.28583859910259e-17j,4.85722573273506e-17j,0.0833396832242934,5.984795992119984e-17,-1.249000902703301e-16j,-0.004885764860203613j
5,10,-0.02127364145956236,-0.019167631205638698,0.10901239737034721,-2.42861286636753e-16j,-2.0816681711721685e-17j,-0.04718568263831019,-1.734723475976807e-18,5.898059818321144e-17j,-0.007720843822217041j
5,11,-0.1293471471453081,-0.15795060380085008,-0.5141325778411805,1.3877787807814457e-17j,0j,0.07054949718497708,-1.734723475976807e-18,-6.938893903907228e-18j,0.016122952962632192j
6,7,0.01814575554940474,-0.08682408015971481,0.10871552827753238,0j,0j,-0.05014666242264029,0.0,0j,-0.022271114803579913j
6,8,-0.02127364145956236,-0.019167631205638698,0.10901239737034721,-2.42861286636753e-16j,-2.0816681711721685e-17j,-0.04718568263831019,-1.734723475976807e-18,5.898059818321144e-17j,-0.007720843822217041j
6,9,-0.02127364145956236,-0.019167631205638698,0.10901239737034721,-2.42861286636753e-16j,-2.0816681711721685e-17j,-0.04718568263831019,-1.734723475976807e-18,5.898059818321144e-17j,-0.007720843822217041j
6,10,-0.16832610985281246,-0.15332672249269816,-0.22441129253342357,-6.591949208711867e-17j,7.28583859910259e-17j,-0.1850705219049199,-5.204170427930421e-18,4.163336342344337e-17j,-0.01694986195912463j
