site1,site2,SzSz,SxSx,SySy,SxSy,SySx,SzSx,SxSz,SzSy,SySz
2,11,-0.014462278122229038,-0.01446227812180344,-0.01446227812179487,-3.7947076036992655e-19j,-3.7947076036992655e-19j,-6.115420669861038e-14,0.0,0j,6.050542011859505e-14j
2,12,0.01630672379287827,0.016306723789270665,0.01630672378919753,3.4220131069073734e-18j,-3.516880796999855e-18j,5.183392777496909e-13,-2.8189256484623115e-18,-1.951563910473908e-18j,-5.185296636511794e-13j
2,13,-0.009073752180816942,-0.009073752176087246,-0.009073752175991354,-2.202285662861181e-19j,-2.202285662861181e-19j,-6.79926031926445e-13,5.421010862427522e-20,1.8973538018496328e-19j,6.80048736507316e-13j
2,14,0.012893641302373297,0.012893641300722448,0.01289364130068896,-3.164515090942066e-18j,3.774378812965162e-18j,2.369862932196515e-13,-1.0299920638612292e-18,-7.318364664277155e-19j,-2.37202564448008e-13j
3,4,-0.12435471768939943,-0.1243547176893997,-0.12435471768939961,2.7376104855258987e-18j,2.7376104855258987e-18j,2.3359135806200193e-16,-2.710505431213761e-19,-4.2825985813177425e-18j,2.683942477987866e-16j
3,5,0.0567603240587605,0.056760324058759734,0.05676032405875982,1.2061749168901237e-17j,-1.5693826446727677e-17j,1.2349062744609896e-16,1.5178830414797062e-18,4.662069341687669e-18j,-4.8138576458356397e-17j
3,6,-0.041481517939956004,-0.041481517939955616,-0.0414815179399557,-4.20331629745474e-17j,4.123356387233934e-17j,-1.9824636723897449e-16,5.421010862427522e-19,3.63207727782644e-18j,1.0191500421363742e-17j
3,7,0.029628722439812967,0.02962872243981374,0.029628722439813755,3.1021734660241496e-17j,-3.142831047492356e-17j,-5.312590645178972e-17,6.505213034913027e-19,-7.589415207398531e-18j,-1.194790794079026e-16j
3,8,-0.025556611430764056,-0.02555661143077042,-0.025556611430770655,1.427419922712947e-17j,-1.3481376388499444e-17j,9.41304326151915e-16,2.1141942363467336e-18,-2.2768245622195593e-18j,-7.806797742981875e-16j
3,9,0.018693050849378084,0.018693050849346037,0.0186930508493453,-1.870248747537495e-18j,1.599198204416119e-18j,4.492066441041942e-15,-3.469446951953614e-18,-3.0357660829594124e-18j,-4.825133348429489e-15j
3,10,-0.018585789997505323,-0.018585789997364387,-0.01858578999736204,-4.590918574118308e-18j,5.817422281742535e-18j,-1.8660095170430768e-14,-2.1141942363467336e-18,6.505213034913027e-19j,1.6657085866872423e-14j
3,11,0.01248751553115432,0.012487515531355926,0.012487515531360096,2.574980159653073e-19j,2.574980159653073e-19j,-2.902734476395441e-14,0.0,6.505213034913027e-19j,2.960348979841321e-14j
3,12,-0.01446227812222722,-0.014462278121805896,-0.014462278121797368,1.111307226797642e-18j,-6.2341624917916505e-19j,-5.981326545168031e-14,-3.469446951953614e-18,0j,6.100502047967638e-14j
3,13,0.007848170569323593,0.007848170567833001,0.007848170567802671,1.395910297075087e-18j,-2.0735366548785272e-18j,2.1394127788787465e-13,-2.168404344971009e-19,4.336808689942018e-19j,-2.1448533053802787e-13j
3,14,-0.01127259374924814,-0.01127259374847778,-0.011272593748461988,4.5672016515951874e-18j,-4.106415728288848e-18j,-1.10210668716193e-13,4.336808689942018e-19,2.168404344971009e-19j,1.1088005513748556e-13j
4,5,-0.16228175348093857,-0.16228175348093807,-0.16228175348093812,-2.7742023088472845e-17j,2.776912814278498e-17j,1.6306400674181987e-16,-4.336808689942018e-19,1.3010426069826053e-18j,3.0704605524789486e-16j
4,6,0.06315642572556181,0.06315642572556131,0.06315642572556136,-8.145068820797352e-18j,5.732718987017105e-18j,1.2007539060276962e-16,7.047314121155779e-19,4.607859233063394e-18j,-9.893344823930228e-17j
4,7,-0.05277604768948359,-0.05277604768948361,-0.05277604768948358,-8.117963766485214e-17j,7.841492212501411e-17j,1.0408340855860843e-17,-3.2526065174565133e-18,-5.204170427930421e-18j,3.3024798173908465e-16j
4,8,0.03695255422280706,0.036952554222810526,0.03695255422281083,-2.0464316005663896e-18j,4.892462303340839e-18j,-5.927875378064495e-16,-2.222614453595284e-18,3.74049749507499e-18j,3.051487014460452e-16j
4,9,-0.029470948746324884,-0.029470948746343456,-0.029470948746343803,-5.827586677109586e-18j,8.05020113070487e-18j,2.9130343970340533e-15,1.5178830414797062e-18,-5.204170427930421e-18j,-2.3950025990204793e-15j
4,10,0.02636309716189454,0.02636309716188989,0.02636309716189035,1.9657940639877802e-17j,-1.8505975831611954e-17j,-3.651050815844936e-16,-1.463672932855431e-18,6.993104012531504e-18j,5.0645793982229126e-15j
4,11,-0.018585789997503932,-0.018585789997374584,-0.018585789997371992,-2.1141942363467336e-18j,1.3552527156068805e-18j,-1.878271843613888e-14,-3.903127820947816e-18,-1.734723475976807e-18j,1.7668592283692774e-14j
4,12,0.020354272246493842,0.020354272246791632,0.020354272246797752,4.167402100491158e-18j,-2.7714918034160707e-18j,-4.328698857691826e-14,2.168404344971009e-19,-9.75781955236954e-19j,4.3748967122614335e-14j
4,13,-0.011288305981923055,-0.01128830598241047,-0.01128830598242015,2.2598839032744733e-18j,-2.944286524655948e-18j,7.020398802223826e-14,7.860465750519907e-19,-1.4094628242311558e-18j,-7.090782496756154e-14j
4,14,0.015842470881801102,0.015842470881866116,0.015842470881867212,-4.292762976684794e-18j,6.1155778791760484e-18j,-9.634220504706192e-15,-2.0599841277224584e-18,-1.6805133673525319e-18j,1.0549829239370201e-14j
5,6,-0.13794015612140392,-0.13794015612140376,-0.1379401561214038,-6.047815243395704e-17j,5.054415002855861e-17j,-1.4343994741983224e-16,1.0842021724855044e-19,-2.927345865710862e-18j,-2.0599841277224584e-18j
5,7,0.05743658988549615,0.05743658988549606,0.057436589885496006,8.455421692671328e-17j,-8.19792367670602e-17j,6.808789643208968e-17,1.0842021724855044e-18,4.7704895589362195e-18j,-1.8366384801904445e-16j
5,8,-0.04731868613195523,-0.0473186861319557,-0.04731868613195584,3.669346727505629e-17j,-3.963436566792322e-17j,2.248635305734936e-16,-3.903127820947816e-18,-1.951563910473908e-18j,8.977193988179977e-17j
5,9,0.03009249886517198,0.030092498865175735,0.030092498865175676,-2.993753248775599e-17j,2.904306569545545e-17j,-7.060324547225605e-16,8.673617379884035e-19,1.734723475976807e-18j,2.675810961694225e-16j
5,10,-0.029470948746328152,-0.029470948746333686,-0.029470948746334314,-2.6468085535802377e-17j,2.5573618743501836e-17j,2.3091879970682516e-15,-2.0057740190981832e-18,-8.131516293641283e-19j,-4.5766884206044356e-15j
5,11,0.018693050849379205,0.018693050849345572,0.01869305084934493,4.512991542970912e-18j,-5.89534931288993e-18j,4.990582599950777e-15,1.3010426069826053e-18,1.0842021724855044e-18j,-3.857591329703425e-15j
5,12,-0.021490681157492135,-0.021490681157669996,-0.02149068115767355,3.1577388273640317e-17j,-3.087265686152474e-17j,2.487983777332836e-14,2.168404344971009e-19,1.734723475976807e-18j,-2.5723997584825575e-14j
5,13,0.011389354274437625,0.01138935427470911,0.01138935427471437,-4.187730891225261e-18j,4.4858864886587746e-18j,-3.855314505141205e-14,-5.7462715141731735e-18,3.2526065174565133e-18j,3.929614880021637e-14j
5,14,-0.01629584800553767,-0.016295848005583865,-0.016295848005584503,1.4040418133687282e-17j,-1.3715157481941631e-17j,5.838428698834441e-15,9.324138683375338e-18,-4.119968255444917e-18j,-7.089164325013719e-15j
6,7,-0.14985342283150202,-0.1498534228315015,-0.14985342283150144,-4.899238566918873e-17j,6.202991679332692e-17j,-6.201636426617085e-17,-2.168404344971009e-19,-3.903127820947816e-18j,2.1358782797964437e-16j
6,8,0.06297638126572154,0.06297638126572172,0.06297638126572194,2.66103870709411e-17j,-2.890076416031673e-17j,-6.451002926288751e-17,5.312590645178972e-18,-3.3610267347050637e-18j,-8.782037597132586e-18j
6,9,-0.0473186861319545,-0.04731868613195553,-0.04731868613195547,-1.737433981408021e-17j,1.7320129705455933e-17j,1.8149544367407344e-16,-4.7704895589362195e-18,-2.168404344971009e-19j,1.734723475976807e-17j
6,10,0.03695255422281389,0.036952554222807354,0.036952554222807445,-2.524158182817815e-18j,4.414735721089413e-18j,1.3919529591455149e-15,2.3852447794681098e-18,2.0057740190981832e-18j,4.381803080100166e-15j
6,11,-0.025556611430766152,-0.025556611430768213,-0.025556611430768213,-5.854691731421724e-18j,4.553649124439119e-18j,-3.864096542738338e-16,1.3010426069826053e-18,-3.0357660829594124e-18j,-1.5339292336324917e-15j
6,12,0.02640298528896996,0.026402985288988084,0.02640298528898807,4.1653692214177473e-17j,-4.161303463270927e-17j,3.8955384057404174e-16,-9.378348791999613e-18,-4.228388472693467e-18j,9.549056424057456e-15j
6,13,-0.014534755376170928,-0.014534755376189775,-0.014534755376189685,1.655102378934903e-17j,-1.6408722254210306e-17j,7.523007824333794e-16,1.870248747537495e-18,2.087089182034596e-18j,-6.982993827273076e-15j
6,14,0.019928075989079856,0.01992807598908694,0.01992807598908644,-3.539920093165172e-17j,3.3989738107420564e-17j,1.6339468840442795e-15,-3.7947076036992655e-19,-2.8731357570865868e-18j,7.370243738230586e-15j
7,8,-0.1498534228315033,-0.14985342283150296,-0.14985342283150307,-9.087647084501937e-17j,1.0341255846438302e-16j,1.7997756063259374e-16,2.2768245622195593e-18,-5.854691731421724e-18j,1.7011132086297565e-16j
7,9,0.057436589885496096,0.05743658988549657,0.0574365898854964,-7.71138795180315e-18j,6.1663998560113065e-18j,-1.693523793422358e-16,8.673617379884035e-19,-2.168404344971009e-19j,-2.0946785972419946e-16j
7,10,-0.052776047689480625,-0.052776047689473506,-0.05277604768947381,2.929378744784272e-17j,-2.6217363783415104e-17j,-2.086655501165602e-15,-2.3852447794681098e-18,-3.0357660829594124e-18j,-3.933051800908416e-15j
7,11,0.02962872243981355,0.029628722439814584,0.02962872243981436,6.112189747387031e-18j,-7.765598060427426e-18j,7.6739829768524e-16,0.0,1.0842021724855044e-18j,1.6362779187151233e-15j
7,12,-0.033203189039754756,-0.03320318903975762,-0.033203189039757094,8.795590124288655e-18j,-5.082197683525802e-18j,-2.6150956400350367e-15,-5.421010862427522e-18,-2.6020852139652106e-18j,-9.534257064403029e-15j
7,13,0.01686978470854736,0.016869784708548843,0.016869784708548233,5.502326025363935e-18j,-4.9060148304969076e-18j,1.533603972980746e-15,-6.288372600415926e-18,-7.589415207398531e-19j,5.488665077990618e-15j
7,14,-0.023868200338607176,-0.023868200338610184,-0.023868200338609338,-3.279711571768651e-18j,3.6591823321385775e-18j,-2.0853544585586192e-15,9.540979117872439e-18,-9.324138683375338e-18j,-8.551753055696665e-15j
8,9,-0.13794015612140542,-0.13794015612140414,-0.1379401561214046,3.4098158324669114e-17j,-2.1412992906588713e-17j,-1.6164370189586386e-15,4.336808689942018e-19,-1.6263032587282567e-18j,-2.3913163116340286e-15j
8,10,0.06315642572556275,0.06315642572556046,0.06315642572556107,2.574980159653073e-19j,2.574980159653073e-19j,1.3479343509426034e-15,-6.2341624917916505e-18,1.2468324983583301e-18j,2.5556271508742068e-15j
8,11,-0.04148151793995681,-0.04148151793995485,-0.04148151793995554,3.872634634846661e-17j,-3.76014865945129e-17j,-9.723125082850004e-16,-2.3852447794681098e-18,-1.4094628242311558e-18j,-2.0693082664058338e-15j
8,12,0.037280045629250136,0.037280045629247374,0.03728004562924826,5.795060611935021e-17j,-6.001059024707267e-17j,9.559952655890935e-16,-1.0299920638612292e-18,1.6805133673525319e-18j,2.501091781598186e-15j
8,13,-0.02020362853907489,-0.020203628539073402,-0.020203628539074002,-1.6388393463476203e-17j,1.4836629104106325e-17j,-5.318011656041399e-16,-3.0357660829594124e-18,-1.6263032587282567e-18j,-1.3583969019070885e-15j
8,14,0.026394096865217948,0.02639409686521543,0.02639409686521633,-1.7530193876375e-17j,1.7164275643161142e-17j,6.569180963089671e-16,2.5478751053409354e-18,2.8189256484623115e-18j,1.9388245349472033e-15j
9,10,-0.16228175348093862,-0.162281753480935,-0.16228175348093632,-3.720168704340887e-17j,4.606503980347787e-17j,-5.272475164797008e-15,-2.8189256484623115e-18,4.553649124439119e-18j,-8.217168265267638e-15j
9,11,0.05676032405876103,0.05676032405875785,0.05676032405875926,7.928228386300251e-18j,-5.9495594215142056e-18j,1.6070044600580147e-15,-5.312590645178972e-18,-3.469446951953614e-18j,3.7486290113686316e-15j
9,12,-0.058915839491300914,-0.05891583949129619,-0.05891583949129816,-1.315950386854281e-17j,1.4596071747086103e-17j,-1.5384828827569308e-15,1.1926223897340549e-17,-7.589415207398531e-18j,-5.121554222387026e-15j
9,13,0.02712886754748095,0.027128867547478657,0.027128867547479923,9.059864403831996e-18j,-8.287370355936075e-18j,4.441976300673112e-16,6.505213034913027e-19,2.2768245622195593e-18j,2.3013275313177317e-15j
9,14,-0.037333815550550535,-0.0373338155505467,-0.037333815550548564,-6.689527404235562e-17j,6.494371013188172e-17j,-4.3064510291124236e-16,1.951563910473908e-18,-8.673617379884035e-19j,-3.179097610161996e-15j
10,11,-0.12435471768939874,-0.124354717689399,-0.12435471768939892,1.5463433485074507e-17j,-1.2292142130554407e-17j,6.602791230436722e-17,8.131516293641283e-19,-1.4094628242311558e-18j,5.708324438136181e-17j
10,12,0.06395980424573253,0.06395980424573283,0.06395980424573272,3.865858371268627e-18j,-1.001192943654583e-17j,-7.117787262367337e-17,-1.6263032587282567e-19,-2.710505431213761e-19j,-3.529078071440317e-17j
10,13,-0.03328389606302322,-0.033283896063023365,-0.03328389606302328,6.674619624363887e-19j,6.674619624363887e-19j,8.72782748850831e-18,5.421010862427522e-20,5.421010862427522e-20j,4.840962700147777e-17j
10,14,0.03834138908520151,0.038341389085201794,0.038341389085201676,8.924339132271308e-18j,-1.1892342579450377e-17j,-2.303929616531697e-17,7.047314121155779e-19,1.1384122811097797e-18j,-5.437273895014805e-17j
11,12,-0.1783260512001722,-0.1783260512001724,-0.17832605120017236,-9.0801931945661e-18j,1.8675382421062814e-17j,9.202708040056962e-16,6.505213034913027e-19,4.336808689942018e-19j,9.139824314052802e-16j
11,13,0.05367281239940069,0.05367281239940076,0.05367281239940076,4.811147140404426e-19j,4.811147140404426e-19j,-4.441976300673112e-16,-1.5178830414797062e-18,-1.1926223897340549e-18j,-4.781331580661075e-16j
11,14,-0.0682414985210134,-0.06824149852101355,-0.06824149852101355,3.713392440762853e-18j,-1.0164395367051604e-17j,8.72565908416334e-16,-6.505213034913027e-19,8.673617379884035e-19j,8.901299836105991e-16j
12,13,-0.10340318165242687,-0.10340318165242703,-0.10340318165242703,1.3311969799048584e-17j,-1.444360581658033e-17j,-4.516244149488369e-16,1.6263032587282567e-19,-8.131516293641283e-19j,-4.882704483788469e-16j
12,14,0.06764495959709857,0.06764495959709885,0.06764495959709885,-9.049700008464945e-18j,4.828087799349512e-18j,7.055987738535663e-16,9.215718466126788e-19,4.336808689942018e-19j,8.122300575175156e-16j
13,14,-0.21332746565642619,-0.21332746565642616,-0.21332746565642616,-4.0657581468206416e-20j,-4.0657581468206416e-20j,9.410874857174178e-17,0.0,0j,4.7704895589362195e-17j
