node1,node2,energy,entanglement,error
0,15,0.0,0.9999999999999999,0.0
1,12,0.0,0.9999999999999999,0.0
2,13,0.0,1.3102424935451529,0.0
3,14,0.0,1.0,0.0
4,12,0.0,0.9999999999999999,0.0
5,14,0.0,1.2768499073004913,0.0
6,16,0.0,0.9999999999999999,0.0
7,16,0.0,0.9999999999999999,0.0
8,19,0.0,1.3814203815718276,0.0
9,21,0.0,0.9999999999999999,0.0
10,18,0.0,1.3323989477218883,0.0
11,21,0.0,0.9999999999999999,0.0
12,15,-10.830160408110036,1.363431247877401,-8.881784197001252e-16
13,17,-10.830152326696108,1.621586031006388,-8.881784197001252e-16
14,17,-10.830152326696105,1.4116806697239717,-8.881784197001252e-16
15,20,-10.830160408110057,1.7059693423735212,1.6653345369377348e-15
13,16,-10.830152326696105,1.3919171258449516,1.1102230246251565e-15
19,21,-10.830160408110032,1.3718665514390038,-8.881784197001252e-16
18,19,-10.830160408110043,1.6306768643847374,8.881784197001252e-16
18,20,-10.83016040811004,1.8540837141326594,2.220446049250313e-15
17,20,-10.830818353639026,1.7796214311513192,7.872199168312832e-05
