node1,node2,energy,entanglement,error
0,12,0.0,0.17891507935737133,0.0
1,12,0.0,0.22033651746294663,0.0
2,13,0.0,0.24464366114665337,0.0
3,14,0.0,0.19781484092212082,0.0
4,14,0.0,0.2293122091849007,0.0
5,15,0.0,0.5388883032902012,0.0
6,17,0.0,0.15384844698607678,0.0
7,17,0.0,0.3017622283344985,0.0
8,18,0.0,0.259287922660715,0.0
9,18,0.0,0.25569517105368555,0.0
10,21,0.0,0.4519087183757378,0.0
11,15,0.0,0.39849882147725896,0.0
12,16,-7.607533969268634,0.39330389187730685,-2.886579864025407e-15
13,20,-7.60753992569476,0.4737019844353711,-1.7763568394002505e-15
13,14,-7.60753992569476,0.2739443729355802,1.1102230246251565e-16
15,16,-7.6075339692686175,0.5960785550017239,-2.220446049250313e-16
16,19,-7.607865988142592,0.6603537719427348,4.0955069830483914e-05
20,21,-7.607539925694753,0.6158825292151326,3.774758283725532e-15
18,19,-7.607535884846635,0.3940886884071215,-3.774758283725532e-15
19,20,-7.6090222196108535,0.6259317872770074,0.00022238843293187482
17,21,-7.607539925694693,0.43822079394690405,-2.220446049250313e-16
