site1,site2,SzSz,SxSx,SySy,SxSy,SySx,SzSx,SxSz,SzSy,SySz
0,1,-0.21811901870242437,-0.2181190187024244,-0.2181190187024244,5.6615682194477435e-18j,5.6615682194477435e-18j,5.789639601072594e-17,0.0,0j,1.0364972768961422e-16j
0,2,0.055301773786028144,0.05530177378602809,0.05530177378602809,1.76877420045643e-17j,-1.7006727514971842e-17j,-1.3435975422526614e-15,7.589415207398531e-19,-3.7947076036992655e-19j,-1.3397486245403378e-15j
0,3,0.055301773786028144,0.05530177378602809,0.05530177378602809,1.76877420045643e-17j,-1.7006727514971842e-17j,-1.3435975422526614e-15,7.589415207398531e-19,-3.7947076036992655e-19j,-1.3397486245403378e-15j
0,4,0.05890223262379877,0.05890223262379857,0.058902232623798456,4.293101789863696e-17j,-4.033570894824978e-17j,1.2238148862364628e-14,-3.198396408832238e-18,8.348356728138384e-18j,1.1553204139896911e-14j
0,5,0.05890223262379877,0.05890223262379857,0.058902232623798456,4.293101789863696e-17j,-4.033570894824978e-17j,1.2238148862364628e-14,-3.198396408832238e-18,8.348356728138384e-18j,1.1553204139896911e-14j
0,6,0.03280744444275736,0.032807444442757454,0.03280744444275752,-1.4384313510272528e-17j,1.3371262105356385e-17j,1.1521057545482716e-14,1.734723475976807e-18,-8.239936510889834e-18j,1.1514552332447803e-14j
0,7,0.03280744444275736,0.032807444442757454,0.03280744444275752,-1.4384313510272528e-17j,1.3371262105356385e-17j,1.1521057545482716e-14,1.734723475976807e-18,-8.239936510889834e-18j,1.1514552332447803e-14j
0,8,0.022643935319258776,0.022643935319258943,0.02264393531925908,6.877907531704919e-17j,-6.999880276109538e-17j,-1.0715441121217362e-14,-2.710505431213761e-18,1.0842021724855044e-18j,-1.0608701417336164e-14j
0,9,0.022643935319258776,0.022643935319258943,0.02264393531925908,6.877907531704919e-17j,-6.999880276109538e-17j,-1.0715441121217362e-14,-2.710505431213761e-18,1.0842021724855044e-18j,-1.0608701417336164e-14j
0,10,0.017167609284291736,0.017167609284291892,0.01716760928429214,-4.0223900599212215e-17j,3.957337929572091e-17j,8.129347889296312e-16,-3.577867169202165e-18,8.673617379884035e-19j,8.947920529522868e-16j
