site1,site2,SzSz,SxSx,SySy,SxSy,SySx,SzSx,SxSz,SzSy,SySz
0,1,-0.21811901870242326,-0.21811901870242323,-0.21811901870242323,0j,0j,-2.169217496600373e-16,0.0,0j,-2.18046609413991e-16j
0,2,0.06629429503691714,0.06629429503691717,0.06629429503691714,1.3152727604964776e-17j,-1.4602848010664138e-17j,5.55653613398821e-18,-2.710505431213761e-20,9.215718466126788e-19j,2.6047957193964244e-17j
0,3,-0.07289452388112579,-0.07289452388112583,-0.07289452388112583,-9.595189226496714e-18j,4.2825985813177425e-18j,4.3259666682171627e-17,-7.589415207398531e-19,1.0842021724855044e-19j,-7.079840186330344e-17j
0,4,0.03682083430920728,0.036820834309207344,0.03682083430920729,4.434386885465713e-17j,-3.892285799222961e-17j,7.54198136235229e-18,1.0672615135404184e-18,1.5856456772600502e-18j,2.4513133493539452e-17j
0,5,-0.042400985138969595,-0.042400985138969643,-0.0424009851389696,-1.0842021724855044e-17j,3.0791341698588326e-17j,-4.716279450311944e-18,2.791820594150174e-18,1.0570971181733668e-18j,-3.572446158339737e-17j
0,6,0.024792384120529,0.024792384120528945,0.02479238412052884,-3.156383574648425e-17j,2.394731548477358e-17j,1.736328603411854e-16,-3.303640252528585e-18,-4.770066042462592e-18j,3.363419602781057e-17j
0,7,-0.02934415550190024,-0.029344155501900157,-0.029344155501900133,2.642742795433417e-17j,-1.8675382421062814e-17j,-2.356013672458364e-16,2.752857078576476e-19,6.572128637746116e-18j,-1.6483854076631763e-16j
0,8,0.018206249559855146,0.018206249559855166,0.018206249559855215,2.9849441061241544e-17j,-2.5661710170016283e-17j,1.064415482837644e-16,6.179952383167375e-18,1.2739375526704677e-18j,2.7321894746634712e-17j
0,9,-0.02216167293863235,-0.02216167293863225,-0.02216167293863226,-6.73831650199741e-17j,6.792526610621685e-17j,-1.5417354892743873e-16,-1.7564075194265172e-17,-1.0625181290357943e-17j,-7.35089072945172e-17j
0,10,0.013906819707869385,0.013906819707869243,0.013906819707869104,-1.071327271687239e-17j,1.0103408994849294e-17j,-7.924975779782795e-16,2.981555974335137e-19,3.0899761915836876e-18j,-1.2600326598083411e-15j
0,11,-0.017574078565599206,-0.01757407856559913,-0.017574078565599047,2.667137344314341e-17j,-2.883977778811442e-17j,1.1363522969820572e-15,-4.336808689942018e-19,-2.710505431213761e-18j,1.5269903397285844e-15j
0,12,0.01059445705314568,0.010594457053145646,0.010594457053145687,3.7947076036992655e-19j,3.7947076036992655e-19j,4.109126233720062e-17,3.903127820947816e-18,2.4936649967166602e-18j,1.8648277366750676e-17j
