node1,node2,energy,entanglement,error
0,16,0.0,0.9999999999999999,0.0
1,16,0.0,1.0,0.0
2,17,0.0,1.0,0.0
3,17,0.0,0.9999999999999999,0.0
4,18,0.0,1.0,0.0
5,18,0.0,1.0,0.0
6,19,0.0,1.0,0.0
7,19,0.0,1.0,0.0
8,20,0.0,1.0,0.0
9,20,0.0,1.0,0.0
10,21,0.0,1.0,0.0
11,21,0.0,1.0,0.0
12,22,0.0,1.0,0.0
13,22,0.0,0.9999999999999999,0.0
14,23,0.0,1.0,0.0
15,23,0.0,0.9999999999999999,0.0
16,24,-6.911737145575095,0.6066203674381154,-4.440892098500626e-16
17,24,-6.911737145575101,0.9701260441665595,0.0
18,28,-6.911737145575096,1.0588382315061766,-6.217248937900877e-15
19,25,-6.911737145575092,1.0890501620549884,-2.2648549702353193e-14
20,29,-6.911737145575083,1.0890501620549988,-3.530509218307998e-14
21,26,-6.911737145575099,1.0588382315061748,-4.884981308350689e-15
22,27,-6.911737145575103,0.9701260441665537,3.3306690738754696e-16
23,27,-6.911737145575108,0.6066203674381532,5.551115123125783e-16
24,28,-6.91173714557509,0.7656290684832877,-6.8833827526759706e-15
25,28,-6.9117371455750565,0.8343418629923516,-3.6193270602780103e-14
26,29,-6.911737145575084,0.8343418629923427,-3.952393967665557e-14
26,27,-6.9117371455751035,0.7656290684832229,-3.1086244689504383e-15
25,29,-6.911737145575115,0.8545184207464297,-7.038813976123492e-14
