node1,node2,energy,entanglement,error
0,12,0.0,0.18133079903374733,0.0
1,12,0.0,0.22392340847197473,0.0
2,13,0.0,0.24719976466074145,0.0
3,14,0.0,0.19909679624580953,0.0
4,14,0.0,0.23137952019542857,0.0
5,15,0.0,0.5449099804596249,0.0
6,17,0.0,0.15570359281589882,0.0
7,17,0.0,0.3034573188475063,0.0
8,18,0.0,0.2616319264664583,0.0
9,18,0.0,0.2580342547517842,0.0
10,21,0.0,0.4547352276734331,0.0
11,15,0.0,0.4026708115095588,0.0
12,16,-7.609373166806304,0.39921077917996706,-2.220446049250313e-16
13,20,-7.609373598564515,0.48087068777086495,-7.327471962526033e-15
13,14,-7.609373598564514,0.27809385471128106,-6.661338147750939e-16
15,16,-7.6093731668063,0.6048838679204678,0.0
16,19,-7.609373166806294,0.6700820253244797,1.6653345369377348e-15
20,21,-7.6093735985645194,0.62365548296617,1.1102230246251565e-15
18,19,-7.609373166806223,0.3991269356799743,-5.551115123125783e-15
19,20,-7.609509966791918,0.6297978194492336,1.670268943887443e-05
17,21,-7.609373598564423,0.4418368304938747,-6.661338147750939e-16
