site1,site2,SxSx,SySy,SzSz,SxSy,SySx,SySz,SzSy,SzSx,SxSz
2,4,-0.004313327489327942,-0.004313327489327936,-0.16724903119649012,0.0,0.0,0.0,0.0,2.3750568370302806e-18,-1.0361414555053562e-17
2,5,0.0034721864845619725,0.0034721864845619656,0.15668159599738346,0.0,0.0,0.0,0.0,1.4186671428708238e-18,7.961518282144899e-17
2,6,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
2,7,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
2,8,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
2,9,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
2,10,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
2,11,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
3,4,-0.004313327489327942,-0.004313327489327936,-0.16724903119649012,0.0,0.0,0.0,0.0,2.3750568370302806e-18,-1.0361414555053562e-17
3,5,0.0034721864845619725,0.0034721864845619656,0.15668159599738346,0.0,0.0,0.0,0.0,1.4186671428708238e-18,7.961518282144899e-17
3,6,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
3,7,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
3,8,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
3,9,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
3,10,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
3,11,0.0012237615736624982,0.0012237615736624895,0.05881994529591322,0.0,0.0,0.0,0.0,3.2083371980689284e-18,1.3736431449133592e-16
4,5,0.0034721864845619725,0.0034721864845619656,0.15668159599738346,0.0,0.0,0.0,0.0,1.4186671428708238e-18,7.961518282144899e-17
4,6,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
4,7,0.002197103975368583,0.0021971039753685764,0.11574942835620372,0.0,0.0,0.0,0.0,-1.8939505027856223e-18,1.463918615800459e-16
4,8,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
4,9,0.0016374033563646955,0.0016374033563646873,0.08302991378455239,0.0,0.0,0.0,0.0,3.618658441518264e-18,1.5841004465414848e-16
