site1,site2,SzSz,SxSx,SySy,SxSy,SySx,SzSx,SxSz,SzSy,SySz
0,1,0.14387367997851985,0.0017813698069337244,0.050743543092116594,8.673617379884035e-18j,1.214306433183765e-17j,0.0009009624555328742,4.336808689942018e-18,1.0299920638612292e-18j,0.0061515681806952474j
0,2,0.21572645016789882,-0.04904592237042237,-0.13124686936042954,-2.7755575615628914e-17j,2.0816681711721685e-17j,0.010324898239303918,0.0,0j,-0.0727528997361838j
0,3,0.14387367997851985,0.0017813698069337244,0.050743543092116594,8.673617379884035e-18j,1.214306433183765e-17j,0.0009009624555328742,4.336808689942018e-18,1.0299920638612292e-18j,0.0061515681806952474j
0,4,0.14387367997851985,0.0017813698069337244,0.050743543092116594,8.673617379884035e-18j,1.214306433183765e-17j,0.0009009624555328742,4.336808689942018e-18,1.0299920638612292e-18j,0.0061515681806952474j
0,5,0.14387367997851985,0.0017813698069337244,0.050743543092116594,8.673617379884035e-18j,1.214306433183765e-17j,0.0009009624555328742,4.336808689942018e-18,1.0299920638612292e-18j,0.0061515681806952474j
0,6,0.14387367997851985,0.0017813698069337244,0.050743543092116594,8.673617379884035e-18j,1.214306433183765e-17j,0.0009009624555328742,4.336808689942018e-18,1.0299920638612292e-18j,0.0061515681806952474j
0,7,-0.039151978809335644,0.0047223387716222726,0.1426439243464509,1.249000902703301e-16j,1.5265566588595902e-16j,-0.0004390172729245946,3.469446951953614e-18,9.75781955236954e-19j,-0.019542067415855492j
0,8,0.08951474900732972,-0.008499079987728558,0.06179987126111303,1.0408340855860843e-16j,-1.3877787807814457e-17j,-0.01533699187222476,-2.6020852139652106e-17,0j,0.030479390668070927j
0,9,0.08951474900732972,-0.008499079987728558,0.06179987126111303,1.0408340855860843e-16j,-1.3877787807814457e-17j,-0.01533699187222476,-2.6020852139652106e-17,0j,0.030479390668070927j
0,10,0.08951474900732972,-0.008499079987728558,0.06179987126111303,1.0408340855860843e-16j,-1.3877787807814457e-17j,-0.01533699187222476,-2.6020852139652106e-17,0j,0.030479390668070927j
0,11,-0.039151978809335644,0.0047223387716222726,0.1426439243464509,1.249000902703301e-16j,1.5265566588595902e-16j,-0.0004390172729245946,3.469446951953614e-18,9.75781955236954e-19j,-0.019542067415855492j
1,2,-0.07716616883147931,0.0033265664075597286,0.03887256989963789,-6.245004513516506e-17j,-1.734723475976807e-17j,0.003419350369102264,3.8163916471489756e-17,2.3852447794681098e-18j,-0.030075133752752833j
1,3,0.19945129558194805,0.0036919342459845513,0.0018659781178857122,1.6263032587282567e-19j,-1.5720931501039814e-18j,-0.009195559782354906,-5.204170427930421e-18,8.673617379884035e-19j,-0.02191687140380235j
1,4,0.18157255278656578,0.0011490592280675536,-0.01615758453329571,-8.673617379884035e-19j,0j,-0.0074916763759739005,0.0,0j,0.010056233879442718j
